region,Resource,cluster,R_ID,zone,voltage_level,CapRes_1,THERM,DISP,NDISP,STOR,DR,HEAT,NACC,TRADER,HYDRO,Commit,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_size,Min_Cap_MW,Max_Cap_MW,Min_Share_percent,Max_Share_percent,capex,Inv_cost_per_MWyr,Fixed_OM_cost_per_MWyr,capex_mwh,Inv_cost_per_MWhyr,Fixed_OM_cost_per_MWhyr,Var_OM_cost_per_MWh,Var_OM_cost_per_MWh_in,Externality_cost_MWh,Start_cost_per_MW,Start_fuel_MMBTU_per_MW,Heat_rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_power,Self_disch,Eff_up,Eff_down,Ratio_power_to_energy,Min_Duration,Max_Duration,Max_DSM_delay,Ramp_Up_percentage,Ramp_Dn_percentage,Up_time,Down_time,NACC_Eff,NACC_Peak_to_Base,Reg_Up,Reg_Dn,Rsv_Up,Rsv_Dn,Reg_Cost,Rsv_Cost,spur_miles,spur_line_capex,interconnect_annuity,Power_uprate_cost_per_MWyr,Max_Uprate_MW,Hydro_level,Existing_Charge_Cap_MW,Existing_cap_MWh,RPS_1,RPS_2,RPS_3,RPS_4,RPS_5,RPS_6,RPS_7
PJM_WEST,solar_photovoltaic,1,130,12,trans,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,130.4,41,463.095,0,1,0,0,0,0,0,0,17943,0,0,0,0,0,0,0,0,9.18,0.001,0.033,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
PJM_WestMAC,conventional_hydroelectric,1,131,13,trans,0,0,0,0,0,0,0,0,0,1,0,0,0,0,743.82,33,743.688,-1,1,0,0,0,0,0,0,44560,0,0,0,0,0,0,0,0,9.12,0,0,None,0,0,1,1,1,0,0,0,0.083,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,1
PJM_WestMAC,conventional_steam_coal,1,132,13,trans,0.93,1,0,0,0,0,0,0,0,0,1,0,0,0,206,4,206,0,51.5,0,0,0,0,0,0,68675.049,0,0,0,1.8,0,0,117,13.7,15.98,0.32,0.335,middle_atlantic_coal,0.65,0,1,1,1,0,0,0,0.57,0.57,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_WestMAC,conventional_steam_coal,2,133,13,trans,0.93,1,0,0,0,0,0,0,0,0,1,0,0,0,7370.1,10,7370.1,0,737.01,0,0,0,0,0,0,55483.303,0,0,0,1.8,0,0,117,13.7,10.34,1.337,1.031,middle_atlantic_coal,0.425,0,1,1,1,0,0,0,0.57,0.57,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_WestMAC,conventional_steam_coal,3,134,13,trans,0.93,1,0,0,0,0,0,0,0,0,1,0,0,0,33.1,1,33.1,0,33.1,0,0,0,0,0,0,68746,0,0,0,1.8,0,0,117,13.7,26.14,0,0,middle_atlantic_coal,0.272,0,1,1,1,0,0,0,0.57,0.57,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_WestMAC,conventional_steam_coal,4,135,13,trans,0.93,1,0,0,0,0,0,0,0,0,1,0,0,0,678.7,5,678.7,0,135.74,0,0,0,0,0,0,70169.742,0,0,0,1.8,0,0,117,13.7,12.9,0.694,0.922,middle_atlantic_coal,0.526,0,1,1,1,0,0,0,0.57,0.57,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_WestMAC,hydroelectric_pumped_storage,1,136,13,trans,0,0,0,0,1,0,0,0,0,0,0,0,0,0,513,3,513,0,1,0,0,0,0,0,0,38460,0,0,0,0,0,0,0,0,0,0,0,None,0.363,0,0.866,0.866,0.0063,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_WestMAC,natural_gas_fired_combined_cycle,1,137,13,trans,0.93,1,0,0,0,0,0,0,0,0,1,0,0,0,11612.24,23,11612.309,0,504.88,0,0,0,0,0,0,10808.968,0,0,0,3.414,0,0,87,2,7.1,1.305,2.339,middle_atlantic_naturalgas,0.541,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_WestMAC,natural_gas_fired_combustion_turbine,1,138,13,trans,0.93,1,0,0,0,0,0,0,0,0,1,0,0,0,797.05,19,796.993,0,41.95,0,0,0,0,0,0,9585.651,0,0,0,10.8,0,0,113,3.5,11.83,1.321,3.422,middle_atlantic_naturalgas,0.424,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_WestMAC,natural_gas_steam_turbine,1,139,13,trans,0.93,1,0,0,0,0,0,0,0,0,1,0,0,0,1725.51,3,1725.501,0,575.17,0,0,0,0,0,0,25351.568,0,0,0,1,0,0,83,13.7,13.11,3.598,4.119,middle_atlantic_naturalgas,0.191,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_WestMAC,nuclear,1,140,13,trans,0.93,1,0,0,0,0,0,0,0,0,1,0,0,0,2620,2,2620,0,1310,0,0,0,0,0,0,100888,0,0,0,2.3,0,0,235,0,10.46,0,0,middle_atlantic_uranium,0.5,0,1,1,1,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
PJM_WestMAC,onshore_wind_turbine,1,141,13,trans,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,357.3,22,1301.41,0,1,0,0,0,0,0,0,43205,0,0,0,0,0,0,0,0,9.12,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
PJM_WestMAC,small_hydroelectric,1,142,13,trans,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62.4,20,127.6,-1,1,0,0,0,0,0,0,44560,0,0,0,0,0,0,0,0,9.12,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
PJM_WestMAC,solar_photovoltaic,1,143,13,trans,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,142.8,14,26.894,0,1,0,0,0,0,0,0,17943,0,0,0,0,0,0,0,0,9.16,0.001,0.32,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
SC_TVA,conventional_hydroelectric,1,144,14,trans,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4512.42,129,4512.936,-1,1,0,0,0,0,0,0,44560,0,0,0,0,0,0,0,0,9.12,0,0,None,0,0,1,1,1,0,0,0,0.083,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1
SC_TVA,conventional_steam_coal,1,145,14,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7613.91,31,7614.003,0,245.61,0,0,0,0,0,0,59449.381,0,0,0,1.8,0,0,117,13.7,10.93,0.415,0.703,south_atlantic_coal,0.453,0,1,1,1,0,0,0,0.57,0.57,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_TVA,hydroelectric_pumped_storage,1,146,14,trans,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1683.8,5,1683.8,0,1,0,0,0,0,0,0,38460,0,0,0,0,0,0,0,0,0,0,0,None,0.592,0,0.866,0.866,0.0063,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_TVA,natural_gas_fired_combined_cycle,1,147,14,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10741.6,20,10741.6,0,537.08,0,0,0,0,0,0,9780.22,0,0,0,3.4,0,0,87,2,6.92,0.198,0.635,south_atlantic_naturalgas,0.369,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_TVA,natural_gas_fired_combustion_turbine,1,148,14,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1372,20,1372,0,68.6,0,0,0,0,0,0,7162,0,0,0,10.8,0,0,113,3.5,25.78,0,0,south_atlantic_naturalgas,0.455,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_TVA,natural_gas_fired_combustion_turbine,2,149,14,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,254,5,254,0,50.8,0,0,0,0,0,0,8832,0,0,0,10.8,0,0,113,3.5,13.56,0,0,south_atlantic_naturalgas,0.22,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_TVA,natural_gas_fired_combustion_turbine,3,150,14,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,575.2,20,575.2,0,28.76,0,0,0,0,0,0,7162,0,0,0,10.8,0,0,113,3.5,16.84,0,0,south_atlantic_naturalgas,0.209,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_TVA,natural_gas_fired_combustion_turbine,4,151,14,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28.5,1,28.5,0,28.5,0,0,0,0,0,0,11182,0,0,0,10.8,0,0,113,3.5,4.1,0,0,south_atlantic_naturalgas,0.105,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_TVA,natural_gas_fired_combustion_turbine,5,152,14,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3843.84,39,3843.996,0,98.56,0,0,0,0,0,0,7162,0,0,0,10.8,0,0,113,3.5,11.64,0.415,0.337,south_atlantic_naturalgas,0.55,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_TVA,natural_gas_fired_combustion_turbine,6,153,14,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,486.4,8,486.4,0,60.8,0,0,0,0,0,0,7162,0,0,0,10.8,0,0,113,3.5,13.14,0,0,south_atlantic_naturalgas,0.164,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_TVA,nuclear,1,154,14,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8386.63,7,8386.602,0,1198.09,0,0,0,0,0,0,100888,0,0,0,2.3,0,0,235,0,10.46,0.004,0.004,south_atlantic_uranium,0.5,0,1,1,1,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SC_TVA,onshore_wind_turbine,1,155,14,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28.8,4,29.1,0,1,0,0,0,0,0,0,43205,0,0,0,0,0,0,0,0,9.12,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SC_TVA,small_hydroelectric,1,156,14,trans,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51.12,18,164.196,-1,1,0,0,0,0,0,0,44560,0,0,0,0,0,0,0,0,9.12,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SC_TVA,solar_photovoltaic,1,157,14,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,274.9,16,170.304,0,1,0,0,0,0,0,0,17943,0,0,0,0,0,0,0,0,9.12,0,0.023,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SC_VACA,biomass,1,158,15,trans,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89.27,113,356.289,-1,0.79,0,0,0,0,0,0,111708,0,0,0,5.043,0,0,0,0,12.24,1.257,3.077,None,0.4,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SC_VACA,conventional_hydroelectric,1,159,15,trans,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2113.02,78,2113.176,-1,1,0,0,0,0,0,0,44560,0,0,0,0,0,0,0,0,9.12,0,0,None,0,0,1,1,1,0,0,0,0.083,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1
SC_VACA,conventional_steam_coal,1,160,15,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14661,27,14661,0,543,0,0,0,0,0,0,58380.469,0,0,0,1.8,0,0,117,13.7,10.18,1.135,0.932,south_atlantic_coal,0.338,0,1,1,1,0,0,0,0.57,0.57,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_VACA,hydroelectric_pumped_storage,1,161,15,trans,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2716,16,2716,0,1,0,0,0,0,0,0,38460,0,0,0,0,0,0,0,0,0,0,0,None,0.744,0,0.866,0.866,0.0063,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_VACA,natural_gas_fired_combined_cycle,1,162,15,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10217.55,21,10217.592,0,486.55,0,0,0,0,0,0,10387.343,0,0,0,3.462,0,0,87,2,7.27,0.968,1.35,south_atlantic_naturalgas,0.42,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_VACA,natural_gas_fired_combustion_turbine,1,163,15,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9606.75,75,9606.975,0,128.09,0,0,0,0,0,0,7162,0,0,0,10.8,0,0,113,3.5,12.02,2.317,1.991,south_atlantic_naturalgas,0.554,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_VACA,natural_gas_fired_combustion_turbine,2,164,15,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,291.04,8,291,0,36.38,0,0,0,0,0,0,11182,0,0,0,10.8,0,0,113,3.5,9.66,0.44,0.317,south_atlantic_naturalgas,0.495,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_VACA,natural_gas_fired_combustion_turbine,3,165,15,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.6,2,9.6,0,4.8,0,0,0,0,0,0,11182,0,0,0,10.8,0,0,113,3.5,126.31,0,0,south_atlantic_naturalgas,0.104,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_VACA,natural_gas_fired_combustion_turbine,4,166,15,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,141,3,141,0,47,0,0,0,0,0,0,8832,0,0,0,10.8,0,0,113,3.5,11.99,0,0,south_atlantic_naturalgas,0.319,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_VACA,natural_gas_fired_combustion_turbine,5,167,15,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,225,12,225,0,18.75,0,0,0,0,0,0,11182,0,0,0,10.8,0,0,113,3.5,17.11,2.786,2.829,south_atlantic_naturalgas,0.087,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_VACA,natural_gas_fired_combustion_turbine,6,168,15,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,0,0,0,0,0,0,11182,0,0,0,10.8,0,0,113,3.5,16.84,0,0,south_atlantic_naturalgas,0.25,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_VACA,nuclear,1,169,15,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12108.72,12,12108.696,0,1009.06,0,0,0,0,0,0,100888,0,0,0,2.3,0,0,235,0,10.46,0,0.001,south_atlantic_uranium,0.5,0,1,1,1,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SC_VACA,small_hydroelectric,1,170,15,trans,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72.42,102,259.182,-1,1,0,0,0,0,0,0,44560,0,0,0,0,0,0,0,0,8.7,0,1.779,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SC_VACA,solar_photovoltaic,1,171,15,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4493.1,527,4294.523,0,1,0,0,0,0,0,0,17943,0,0,0,0,0,0,0,0,9.15,0,0.037,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MIS_Central,naturalgas_ccccsavgcf,1,172,1,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,0,0,2084439.474,211971.182,33620,0,0,0,7.2,0,0,95,3.5,7.5,0,0,west_north_central_naturalgas_ccs90,0.6,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,20,78000,5662.182,0,0,0,0,0,0,0,0,0,0,0,1
MIS_Central,naturalgas_ccavgcf,1,173,1,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,0,0,776098.181,92186,10032,0,0,0,2,0,0,95,3.5,6.21,0,0,west_north_central_naturalgas,0.2,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_Central,naturalgas_ctavgcf,1,174,1,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,-1,0,0,666836.765,79079,6848,0,0,0,10.8,0,0,123,3.5,9.05,0,0,west_north_central_naturalgas,0.3,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_Central,landbasedwind_ltrg1,MIS_Central_wind_19,175,1,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,41158.802,0,0,1401235.496,137256.569,40723,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6838.569,0,0,0,0,0,0,0,1,0,0,0,1
MIS_Central,landbasedwind_ltrg1,MIS_Central_wind_20,176,1,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6826.275,0,0,1401235.496,135270.625,40723,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4852.625,0,0,0,0,0,0,0,1,0,0,0,1
MIS_Central,landbasedwind_ltrg1,MIS_Central_wind_21,177,1,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,23687.891,0,0,1401235.496,138182.613,40723,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7764.613,0,0,0,0,0,0,0,1,0,0,0,1
MIS_Central,landbasedwind_ltrg1,MIS_Central_wind_22,178,1,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8014.95,0,0,1401235.496,136724.248,40723,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6306.248,0,0,0,0,0,0,0,1,0,0,0,1
MIS_Central,landbasedwind_ltrg1,MIS_Central_wind_23,179,1,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12633.598,0,0,1401235.496,138568.015,40723,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8150.015,0,0,0,0,0,0,0,1,0,0,0,1
MIS_Central,landbasedwind_ltrg1,MIS_Central_wind_24,180,1,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9397.35,0,0,1401235.496,137541.402,40723,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7123.402,0,0,0,0,0,0,0,1,0,0,0,1
MIS_Central,landbasedwind_ltrg1,MIS_Central_wind_25,181,1,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13249.548,0,0,1401235.496,138063.073,40723,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7645.073,0,0,0,0,0,0,0,1,0,0,0,1
MIS_Central,landbasedwind_ltrg1,MIS_Central_wind_26,182,1,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14725.125,0,0,1401235.496,138489.212,40723,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8071.212,0,0,0,0,0,0,0,1,0,0,0,1
MIS_Central,utilitypv_losangeles,MIS_Central_solarpv_0,183,1,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,111758.745,0,0,634315.6009,67698.92136,14905,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5614.846,0,0,0,0,0,0,0,1,0,0,0,1
MIS_Central,battery,1,184,1,trans,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,454909.091,53785,11372,139000,16434,3475,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,1,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_Central,nuclear,1,185,1,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,-1,0,0,6341725.654,569041.456,100888,0,0,0,2.3,0,0,256,0,10.46,0,0,west_north_central_uranium,0.5,0,1,1,1,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,50,195000,14155.456,0,0,0,0,0,0,0,0,0,0,0,1
MIS_Central,naturalgas_ccs100,1,186,1,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,0,0,2200439.474,223452.182,43290,0,0,0,7.7,0,0,95,3.5,7.87,0,0,west_north_central_naturalgas_ccs100,0.6,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,20,78000,5662.182,0,0,0,0,0,0,0,0,0,0,0,1
MIS_East,naturalgas_ccccsavgcf,1,187,2,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,0,0,2084439.474,215430.551,33620,0,0,0,7.2,0,0,95,3.5,7.5,0,0,west_north_central_naturalgas_ccs90,0.6,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,20,82000,5952.551,0,0,0,0,0,0,0,0,0,0,0,1
MIS_East,naturalgas_ccavgcf,1,188,2,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,0,0,776098.181,94573,10032,0,0,0,2,0,0,95,3.5,6.21,0,0,west_north_central_naturalgas,0.2,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_East,naturalgas_ctavgcf,1,189,2,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,-1,0,0,666836.765,81517,6848,0,0,0,10.8,0,0,123,3.5,9.05,0,0,west_north_central_naturalgas,0.3,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_East,landbasedwind_ltrg1,MIS_East_wind_27,190,2,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5275.795,0,0,1401235.496,164841.256,40723,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8526.256,0,0,0,0,0,0,0,1,0,0,0,1
MIS_East,landbasedwind_ltrg1,MIS_East_wind_28,191,2,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8871.638,0,0,1401235.496,164694.873,40723,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8379.873,0,0,0,0,0,0,0,1,0,0,0,1
MIS_East,landbasedwind_ltrg1,MIS_East_wind_29,192,2,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8316.344,0,0,1401235.496,169847.267,40723,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13532.267,0,0,0,0,0,0,0,1,0,0,0,1
MIS_East,utilitypv_losangeles,MIS_East_solarpv_1,193,2,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16534.808,0,0,634315.6009,65833.31676,14905,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3779.37,0,0,0,0,0,0,0,1,0,0,0,1
MIS_East,battery,1,194,2,trans,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,454909.091,52094,11372,139000,15917,3475,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,1,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_East,nuclear,1,195,2,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,-1,0,0,6341725.654,550605.377,100888,0,0,0,2.3,0,0,256,0,10.46,0,0,west_north_central_uranium,0.5,0,1,1,1,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,50,205000,14881.377,0,0,0,0,0,0,0,0,0,0,0,1
